"longitude","latitude","housingMedianAge","population","households","medianIncome","medianHouseValue","AveBedrms","AveRooms","AveOccupancy"
-122.18,37.77,51,1173,438,32552,120100,1.07534246575342,4.81050228310502,2.67808219178082
-122.18,37.77,52,1029,366,20556,1e+05,0.989071038251366,4.77595628415301,2.81147540983607
-122.19,37.76,52,1030,350,24659,94700,1.11714285714286,5.78285714285714,2.94285714285714
-122.2,37.76,47,826,279,17500,85700,0.92831541218638,4,2.96057347670251
-122.19,37.77,41,1412,454,20469,89300,1.12334801762115,4.48458149779736,3.11013215859031
-122.19,37.77,45,1132,349,27159,101400,1.12607449856734,5.30659025787966,3.24355300859599
-122.19,37.76,41,522,159,12083,72500,1.30188679245283,5.79245283018868,3.28301886792453
-122.19,37.76,45,630,237,19250,74100,1.0042194092827,4.19831223628692,2.65822784810127
-122.2,37.75,36,531,133,15809,70000,0.992481203007519,4.55639097744361,3.99248120300752
-122.2,37.76,37,1925,667,14097,84600,1.10344827586207,4.01799100449775,2.88605697151424
-122.19,37.76,38,1144,351,7683,81800,1.05413105413105,4.25356125356125,3.25925925925926
-122.19,37.75,19,1481,520,13194,81400,1.08653846153846,4.24423076923077,2.84807692307692
-122.19,37.75,28,435,162,8012,81800,1.16666666666667,5.28395061728395,2.68518518518519
-122.19,37.76,26,984,303,19479,85800,0.98019801980198,4.26732673267327,3.24752475247525
-122.19,37.74,36,567,159,11765,87100,1.33333333333333,5.32704402515723,3.56603773584906
-122.18,37.74,42,380,123,23456,83500,1.2520325203252,4.39837398373984,3.08943089430894
-122.19,37.73,44,825,244,21538,79700,1.03688524590164,4.36885245901639,3.38114754098361
-122.19,37.74,43,417,155,25139,83400,0.948387096774194,4.56129032258065,2.69032258064516
-122.19,37.73,45,801,287,12625,84700,1.01393728222997,5.32404181184669,2.79094076655052
-122.18,37.73,42,646,198,29063,80000,1.08585858585859,4.59090909090909,3.26262626262626
-122.18,37.73,43,855,285,25192,76400,1.0280701754386,4.88070175438596,3
-122.18,37.73,44,435,136,21111,79700,0.875,4.02941176470588,3.19852941176471
-122.18,37.73,42,2736,780,24550,82400,1.12051282051282,5.22307692307692,3.50769230769231
-122.17,37.74,41,1481,414,24028,97700,1.07487922705314,3.89613526570048,3.57729468599034
-122.17,37.74,47,327,137,21500,97200,0.978102189781022,3.37956204379562,2.38686131386861
-122.17,37.74,43,494,179,24776,101600,1.07821229050279,4.56983240223464,2.75977653631285
-122.17,37.73,43,1231,341,21587,86500,1.08797653958944,4.31964809384164,3.6099706744868
-122.18,37.74,35,323,109,18438,90500,1.15596330275229,4.62385321100917,2.96330275229358
-122.17,37.74,46,749,225,30298,107600,1.00444444444444,4.56,3.32888888888889
-122.17,37.74,46,693,178,22500,84200,1.02808988764045,4.32022471910112,3.89325842696629
-122.18,37.74,46,1339,354,22467,88900,1.1045197740113,5.94067796610169,3.78248587570621
-122.18,37.75,45,282,80,40469,80700,0.95,4.125,3.525
-122.18,37.75,46,621,195,13250,87100,1.11794871794872,4.82564102564103,3.18461538461538
-122.17,37.75,38,732,259,16196,85100,1.07722007722008,3.83011583011583,2.82625482625483
-122.18,37.75,45,901,260,21731,82000,1.00384615384615,3.80769230769231,3.46538461538462
-122.19,37.75,36,482,150,19167,82800,1.75333333333333,7.50666666666667,3.21333333333333
-122.18,37.75,43,652,213,20690,84600,1.09389671361502,4.86384976525822,3.06103286384977
-122.18,37.75,36,651,166,17120,82100,1.28915662650602,6.30722891566265,3.92168674698795
-122.17,37.76,33,999,286,25625,89300,1.07342657342657,4.47552447552448,3.49300699300699
-122.17,37.75,43,907,306,19821,98300,1.04575163398693,5.18627450980392,2.9640522875817
-122.17,37.75,41,828,230,25043,92300,1.17826086956522,5.46521739130435,3.6
-122.17,37.75,44,763,254,23281,88800,0.976377952755906,4.79527559055118,3.00393700787402
-122.17,37.75,48,935,349,14375,90000,1.11747851002865,5.01719197707736,2.67908309455587
-122.16,37.76,45,1437,484,25122,95500,1.06198347107438,4.75,2.96900826446281
-122.16,37.75,38,1516,482,15625,91700,1.29460580912863,5.09751037344398,3.14522821576763
-122.17,37.75,47,597,185,31587,100400,1.14054054054054,5.39459459459459,3.22702702702703
-122.17,37.76,40,949,342,18426,94800,1.00292397660819,4.92690058479532,2.77485380116959
-122.16,37.76,46,881,302,46696,164300,1.01655629139073,6.04966887417219,2.91721854304636
-122.16,37.76,36,1438,519,24598,155500,1.10597302504817,5.35838150289017,2.77071290944123
-122.15,37.76,39,763,270,60749,196900,1.05925925925926,6.75185185185185,2.82592592592593
-122.14,37.77,27,1297,355,48304,279100,1.02816901408451,6.27887323943662,3.65352112676056
-122.14,37.76,34,545,211,55701,252800,1.09478672985782,7.17061611374408,2.58293838862559
-122.13,37.76,26,1222,533,53700,275400,0.921200750469043,6.12757973733583,2.29268292682927
-122.12,37.75,33,808,219,68600,250000,1.19178082191781,8.26027397260274,3.68949771689498
-122.12,37.75,28,329,109,76923,329800,1.01834862385321,7.28440366972477,3.01834862385321
-122.14,37.75,36,299,109,40313,195500,0.963302752293578,6.3302752293578,2.74311926605505
-122.14,37.75,33,579,202,68323,255900,0.99009900990099,6.6039603960396,2.86633663366337
-122.13,37.75,30,137,50,49750,311100,1.08,8.28,2.74
-122.13,37.75,36,229,93,53602,330000,1,8.25806451612903,2.46236559139785
-122.13,37.74,41,1476,648,50000,248900,1.02777777777778,6.79012345679012,2.27777777777778
-122.16,37.75,46,429,154,29250,142900,1.04545454545455,6.19480519480519,2.78571428571429
-122.15,37.75,40,849,255,38913,126300,1.00392156862745,5.66666666666667,3.32941176470588
-122.15,37.75,44,946,331,32250,135800,1.20543806646526,5.85498489425982,2.85800604229607
-122.15,37.74,41,571,191,31458,130600,0.931937172774869,4.48167539267016,2.98952879581152
-122.16,37.75,24,1137,386,25370,107900,1.17616580310881,4.63730569948186,2.94559585492228
-122.16,37.75,44,378,135,25568,111100,0.97037037037037,4.57037037037037,2.8
-122.15,37.74,43,853,272,35083,122000,1.01102941176471,5.08455882352941,3.13602941176471
-122.15,37.74,49,764,282,33125,118000,0.982269503546099,4.69858156028369,2.70921985815603
-122.16,37.75,40,928,261,18235,95200,1.1264367816092,4.70114942528736,3.55555555555556
-122.16,37.75,35,406,133,38047,94300,1.05263157894737,5.01503759398496,3.05263157894737
-122.17,37.74,34,824,280,22917,92500,1.00357142857143,4.36785714285714,2.94285714285714
-122.17,37.75,37,835,259,24962,91800,1.10810810810811,5.32432432432432,3.22393822393822
-122.16,37.74,43,826,295,40417,109400,1.01694915254237,5.2,2.8
-122.16,37.74,46,567,211,34844,129500,0.85781990521327,4.87677725118483,2.68720379146919
-122.16,37.74,52,355,144,41458,143400,1.02083333333333,5.35416666666667,2.46527777777778
-122.16,37.74,47,533,166,26250,98200,1.3433734939759,4.96385542168675,3.21084337349398
-122.16,37.74,44,609,215,20227,103100,1.11162790697674,5.10232558139535,2.83255813953488
-122.29,37.9,49,576,236,33333,276800,1.00847457627119,5.4364406779661,2.4406779661017
-122.29,37.9,52,594,286,53380,270900,0.91958041958042,5.60839160839161,2.07692307692308
-122.29,37.89,52,870,377,34732,246200,1.11936339522546,5.96286472148541,2.30769230769231
-122.3,37.9,38,1027,509,35125,224200,1.02554027504912,4.44597249508841,2.01768172888016
-122.29,37.89,52,693,326,31375,229100,1.07055214723926,4.81901840490798,2.12576687116564
-122.3,37.89,46,815,375,28036,211600,1.072,4.05333333333333,2.17333333333333
-122.3,37.9,15,2420,1146,45824,256100,1.05759162303665,4.43542757417103,2.11169284467714
-122.3,37.89,36,518,276,30208,206300,1.06159420289855,3.90217391304348,1.8768115942029
-122.3,37.89,52,620,275,40875,221300,1.02909090909091,4.53818181818182,2.25454545454545
-122.33,37.89,42,551,266,45268,207400,1.09398496240601,5.04511278195489,2.07142857142857
-122.34,37.88,37,2556,924,17375,350000,1.00649350649351,3.31277056277056,2.76623376623377
-122.29,37.89,52,1498,696,31795,218200,1.00287356321839,4.55603448275862,2.15229885057471
-122.29,37.88,50,523,227,38672,216700,1.14977973568282,5.33480176211454,2.30396475770925
-122.29,37.89,52,374,153,51675,270600,1.1437908496732,6.39869281045752,2.44444444444444
-122.29,37.89,52,1004,371,51696,261400,1.02425876010782,6.11590296495957,2.70619946091644
-122.28,37.88,52,769,334,42614,261300,0.994011976047904,5.52095808383234,2.30239520958084
-122.29,37.89,52,940,423,50551,232200,0.995271867612293,5.14893617021277,2.22222222222222
-122.27,37.9,42,645,256,56228,375400,1.0703125,6.4453125,2.51953125
-122.26,37.9,52,705,288,78864,357300,0.96875,6.69097222222222,2.44791666666667
-122.27,37.9,52,684,275,79556,374400,0.992727272727273,7.56,2.48727272727273
-122.27,37.9,52,572,236,61740,358800,1.01694915254237,7.63983050847458,2.42372881355932
-122.27,37.9,52,671,253,69414,417500,1.06719367588933,8.06719367588933,2.65217391304348
-122.27,37.89,52,975,365,88342,430500,1.02191780821918,8.34520547945205,2.67123287671233
-122.28,37.9,52,779,312,71754,362900,1.05128205128205,7.42948717948718,2.49679487179487
-122.28,37.9,52,658,244,100825,397000,1.02459016393443,8.20901639344262,2.69672131147541
-122.28,37.9,52,819,335,49083,346800,0.97910447761194,6.74925373134328,2.44477611940298
-122.28,37.89,52,412,168,57912,327100,1.00595238095238,7.29166666666667,2.45238095238095
-122.28,37.89,52,835,369,45893,290100,1.10569105691057,6.27371273712737,2.26287262872629
-122.28,37.89,52,722,306,54171,292000,1.07516339869281,6.76470588235294,2.35947712418301
-122.28,37.89,52,1085,487,41250,270900,0.971252566735113,5.37166324435318,2.22792607802875
-122.27,37.89,52,973,355,72660,371100,1.03098591549296,7.43661971830986,2.74084507042254
-122.27,37.89,52,723,272,53989,335600,1.07720588235294,7.27205882352941,2.65808823529412
-122.26,37.9,37,903,362,78336,371300,0.925414364640884,6.13259668508287,2.49447513812155
-122.25,37.89,41,356,181,61593,344000,1.07734806629834,6.21546961325967,1.96685082872928
-122.26,37.89,52,1005,462,63810,342200,1.06926406926407,6.66233766233766,2.17532467532468
-122.26,37.89,52,1205,504,66828,370900,1.05357142857143,7.3531746031746,2.39087301587302
-122.25,37.89,37,987,450,75385,350000,1.01555555555556,6.66666666666667,2.19333333333333
-122.25,37.89,42,1031,448,67138,368600,1.02678571428571,6.390625,2.30133928571429
-122.26,37.88,52,894,404,62425,391800,1.03217821782178,6.31435643564356,2.21287128712871
-122.26,37.88,52,823,377,57979,415300,1.08753315649867,5.98143236074271,2.18302387267904
-122.27,37.88,52,1232,621,42813,284900,1.04347826086957,5.41062801932367,1.98389694041868
-122.27,37.88,52,669,367,35417,287500,1.06539509536785,4.61307901907357,1.82288828337875
-122.27,37.88,44,989,550,30132,272900,1.07636363636364,4.09454545454545,1.79818181818182
-122.28,37.88,52,1058,464,41429,259600,1.05818965517241,5.37715517241379,2.2801724137931
-122.28,37.88,52,506,207,41912,254500,0.966183574879227,5.76328502415459,2.44444444444444
-122.28,37.88,52,489,218,39167,235600,0.986238532110092,5.37614678899083,2.24311926605505
-122.29,37.88,52,824,388,38897,218400,1.09278350515464,5.56443298969072,2.12371134020619
-122.29,37.88,48,1034,475,31065,229200,1.03157894736842,4.97894736842105,2.17684210526316
-122.29,37.88,46,920,425,29926,192100,1.04,4.45882352941176,2.16470588235294
-122.29,37.88,52,841,380,35560,179300,1.03947368421053,4.34210526315789,2.21315789473684
-122.3,37.88,45,749,137,14750,187500,1.06569343065693,3.30656934306569,5.46715328467153
-122.3,37.88,52,208,98,16971,138800,0.989795918367347,4.1734693877551,2.12244897959184
-122.3,37.87,10,228,100,21705,150000,1.18,5.03,2.28
-122.3,37.86,50,287,128,27500,140600,0.9921875,3.8984375,2.2421875
-122.29,37.85,52,218,106,25682,120000,1.12264150943396,4.5,2.05660377358491
-122.3,37.88,46,854,355,29000,144800,1.05915492957746,4.63943661971831,2.4056338028169
-122.3,37.87,52,1695,684,22208,144800,1.09502923976608,4.56578947368421,2.4780701754386
-122.28,37.88,52,403,172,32344,245500,1.09302325581395,5.56395348837209,2.34302325581395
-122.28,37.87,52,288,131,35156,2e+05,1.00763358778626,4.49618320610687,2.19847328244275
-122.28,37.87,49,963,521,19805,173700,1.05182341650672,3.88867562380038,1.84836852207294
-122.29,37.87,50,1129,516,26684,185600,1.03875968992248,3.54457364341085,2.18798449612403
-122.29,37.87,52,386,204,38750,182600,0.970588235294118,4.38725490196078,1.8921568627451
-122.28,37.88,52,811,406,30060,227900,1.02463054187192,4.70197044334975,1.99753694581281
-122.28,37.87,46,1293,675,25430,220700,1.03111111111111,4.47703703703704,1.91555555555556
-122.28,37.87,46,805,431,28676,212000,1.03480278422274,4.12296983758701,1.8677494199536
-122.27,37.88,52,1372,876,21907,271400,1.06164383561644,3.19977168949772,1.5662100456621
-122.27,37.87,30,862,425,17778,268800,1.03294117647059,3.44705882352941,2.02823529411765
-122.27,37.88,37,1152,616,25200,277800,1.10714285714286,4.25162337662338,1.87012987012987
-122.26,37.88,52,483,249,42788,332500,1.02409638554217,4.6144578313253,1.93975903614458
-122.26,37.88,52,1558,573,29440,338900,1.05410122164049,4.1239092495637,2.71902268760907
-122.26,37.88,52,1798,769,17250,287500,1.08842652795839,3.38621586475943,2.33810143042913
-122.25,37.87,41,266,123,52289,384600,1.14634146341463,5.56910569105691,2.16260162601626
-122.25,37.87,42,2184,422,25562,371400,1.10189573459716,4.16113744075829,5.17535545023697
-122.25,37.87,52,2016,477,9490,350000,0.964360587002096,2.52410901467505,4.22641509433962
-122.25,37.87,52,1349,250,11696,500001,0.944,2.436,5.396
-122.26,37.87,52,3337,350,14012,175000,1.06,3.10571428571429,9.53428571428571
-122.26,37.87,52,1721,949,11859,241700,1.05163329820864,2.92202318229715,1.81348788198103
-122.27,37.87,35,1675,1000,17464,216700,1.108,3.218,1.675
-122.27,37.87,49,707,350,28846,211300,1.05142857142857,3.85714285714286,2.02
-122.27,37.87,52,1424,694,27372,210200,1.00576368876081,4.44380403458213,2.05187319884726
-122.28,37.86,52,393,189,38594,196400,1.03174603174603,4.96296296296296,2.07936507936508
-122.28,37.87,52,828,339,35625,191700,1.04129793510324,5.34808259587021,2.44247787610619
-122.28,37.87,52,571,292,22788,182300,1.02739726027397,4.22260273972603,1.95547945205479
-122.29,37.87,44,1382,713,25370,175000,1.05890603085554,3.56100981767181,1.9382889200561
-122.29,37.87,46,792,321,25250,165900,1.00934579439252,3.94704049844237,2.46728971962617
-122.29,37.86,52,815,372,19946,156900,1.08602150537634,4.4758064516129,2.19086021505376
-122.28,37.86,52,788,346,28214,164300,1.0606936416185,4.79479768786127,2.27745664739884
-122.29,37.87,52,1145,430,26165,150000,1.06976744186047,5.17441860465116,2.66279069767442
-122.29,37.86,50,1354,563,19483,150500,1.07815275310835,4.41385435168739,2.40497335701599
-122.28,37.86,52,958,445,19327,169900,1.01123595505618,4.56404494382022,2.15280898876405
-122.28,37.86,49,1361,608,19798,147400,1.09868421052632,4.82236842105263,2.23848684210526
-122.28,37.85,52,1005,449,24167,152700,1.05122494432071,5.0022271714922,2.23830734966592
-122.27,37.86,49,924,414,25417,182700,1.05072463768116,4.95652173913043,2.23188405797101
-122.28,37.86,52,780,358,33906,179300,1.16480446927374,5.58379888268156,2.17877094972067
-122.28,37.86,52,1582,636,25652,157700,1.08647798742138,4.72798742138365,2.4874213836478
-122.28,37.86,41,1213,568,22845,153100,0.96830985915493,3.89788732394366,2.13556338028169
-122.27,37.86,52,486,267,26071,250000,1.14232209737828,4.0749063670412,1.82022471910112
-122.27,37.86,52,494,175,31500,206300,1.06285714285714,4.76571428571429,2.82285714285714
-122.27,37.86,52,849,365,26914,218800,1.01917808219178,4.84657534246575,2.32602739726027
-122.27,37.86,52,1127,548,18447,198200,1.06386861313869,4.20985401459854,2.05656934306569
-122.26,37.86,35,3276,1742,16307,253600,1.00114810562572,2.96268656716418,1.88059701492537
-122.26,37.86,52,1493,794,29044,257400,1.04785894206549,4.40428211586902,1.88035264483627
-122.26,37.86,52,1461,679,29405,289500,1.09572901325479,5.55817378497791,2.15169366715758
-122.26,37.86,52,1253,538,33893,241700,1.12267657992565,5.36802973977695,2.32899628252788
-122.25,37.86,48,1656,459,30417,489600,1.12636165577342,4.69063180827887,3.6078431372549
-122.25,37.86,52,514,202,70897,446200,0.945544554455445,6.87623762376238,2.54455445544554
-122.25,37.86,52,719,295,50463,456300,1.07796610169492,5.79322033898305,2.43728813559322
-122.25,37.86,52,878,449,17652,336800,0.988864142538975,3.53452115812918,1.9554565701559
-122.24,37.86,52,517,214,78521,500001,1.05140186915888,7.79439252336449,2.41588785046729
-122.24,37.85,52,1366,496,93959,500001,0.955645161290323,7.51209677419355,2.75403225806452
-122.25,37.86,52,1316,590,53794,376900,1.12372881355932,6.86101694915254,2.23050847457627
-122.26,37.85,52,1508,755,32619,309600,1.01721854304636,4.79205298013245,1.99735099337748
-122.27,37.85,52,1800,815,27054,182300,1.12883435582822,5.00122699386503,2.20858895705521
-122.27,37.85,47,719,326,22431,172700,1.22699386503067,6.37116564417178,2.20552147239264
-122.27,37.85,50,675,255,19028,150800,1.17647058823529,5.0156862745098,2.64705882352941
-122.27,37.85,52,875,363,15817,153600,1.17355371900826,5.43801652892562,2.41046831955923
-122.27,37.85,52,152,77,22841,106300,1.07792207792208,4.35064935064935,1.97402597402597
-122.27,37.85,47,843,319,13785,142300,0.962382445141066,4.31034482758621,2.64263322884013
-122.28,37.85,52,281,132,29018,119400,1.09848484848485,4.62121212121212,2.12878787878788
-122.28,37.85,44,506,204,17300,147900,0.970588235294118,5.02450980392157,2.48039215686275
-122.28,37.85,48,1054,466,22625,132900,1.03862660944206,4.42703862660944,2.2618025751073
-122.29,37.84,35,1017,414,22106,132500,1.01207729468599,4.52173913043478,2.45652173913043
-122.28,37.83,52,1623,765,26997,126900,1.06274509803922,4.06274509803922,2.12156862745098
-122.3,37.84,14,3100,2051,40018,143800,1.1740614334471,3.58605558264261,1.511457825451
